county,precinct,office,district,party,candidate,votes
Albany,BETHLEHEM ED 9,State Senator,46,CON,"Richard M. Amedure, Jr",31
Albany,BETHLEHEM ED 10,State Senator,46,CON,"Richard M. Amedure, Jr",16
Albany,BETHLEHEM ED 11,State Senator,46,CON,"Richard M. Amedure, Jr",28
Albany,BETHLEHEM ED 12,State Senator,46,CON,"Richard M. Amedure, Jr",34
Albany,BETHLEHEM ED 13,State Senator,46,CON,"Richard M. Amedure, Jr",22
Albany,BETHLEHEM ED 14,State Senator,46,CON,"Richard M. Amedure, Jr",30
Albany,BETHLEHEM ED 15,State Senator,46,CON,"Richard M. Amedure, Jr",29
Albany,BETHLEHEM ED 16,State Senator,46,CON,"Richard M. Amedure, Jr",38
Albany,BETHLEHEM ED 17,State Senator,46,CON,"Richard M. Amedure, Jr",26
Albany,BETHLEHEM ED 18,State Senator,46,CON,"Richard M. Amedure, Jr",70
Albany,BETHLEHEM ED 19,State Senator,46,CON,"Richard M. Amedure, Jr",28
Albany,BETHLEHEM ED 20,State Senator,46,CON,"Richard M. Amedure, Jr",27
Albany,BETHLEHEM ED 21,State Senator,46,CON,"Richard M. Amedure, Jr",68
Albany,BETHLEHEM ED 22,State Senator,46,CON,"Richard M. Amedure, Jr",34
Albany,BETHLEHEM ED 23,State Senator,46,CON,"Richard M. Amedure, Jr",58
Albany,BETHLEHEM ED 24,State Senator,46,CON,"Richard M. Amedure, Jr",48
Albany,BETHLEHEM ED 25,State Senator,46,CON,"Richard M. Amedure, Jr",33
Albany,BETHLEHEM ED 26,State Senator,46,CON,"Richard M. Amedure, Jr",32
Albany,BETHLEHEM ED 27,State Senator,46,CON,"Richard M. Amedure, Jr",40
Albany,BETHLEHEM ED 28,State Senator,46,CON,"Richard M. Amedure, Jr",65
Albany,BETHLEHEM ED 29,State Senator,46,CON,"Richard M. Amedure, Jr",14
Albany,BETHLEHEM ED 30,State Senator,46,CON,"Richard M. Amedure, Jr",13
Albany,BETHLEHEM ED 31,State Senator,46,CON,"Richard M. Amedure, Jr",2
Albany,COEYMANS ED 1,State Senator,46,CON,"Richard M. Amedure, Jr",31
Albany,COEYMANS ED 2,State Senator,46,CON,"Richard M. Amedure, Jr",77
Albany,COEYMANS ED 3,State Senator,46,CON,"Richard M. Amedure, Jr",110
Albany,COEYMANS ED 4,State Senator,46,CON,"Richard M. Amedure, Jr",43
Albany,COEYMANS ED 5,State Senator,46,CON,"Richard M. Amedure, Jr",73
Albany,COEYMANS ED 6,State Senator,46,CON,"Richard M. Amedure, Jr",102
Albany,GUILDERLAND ED 1,State Senator,46,CON,"Richard M. Amedure, Jr",0
Albany,GUILDERLAND ED 2,State Senator,46,CON,"Richard M. Amedure, Jr",0
Albany,GUILDERLAND ED 3,State Senator,46,CON,"Richard M. Amedure, Jr",20
Albany,GUILDERLAND ED 4,State Senator,46,CON,"Richard M. Amedure, Jr",30
Albany,GUILDERLAND ED 5,State Senator,46,CON,"Richard M. Amedure, Jr",35
Albany,GUILDERLAND ED 6,State Senator,46,CON,"Richard M. Amedure, Jr",27
Albany,GUILDERLAND ED 7,State Senator,46,CON,"Richard M. Amedure, Jr",41
Albany,GUILDERLAND ED 8,State Senator,46,CON,"Richard M. Amedure, Jr",19
Albany,GUILDERLAND ED 9,State Senator,46,CON,"Richard M. Amedure, Jr",31
Albany,GUILDERLAND ED 10,State Senator,46,CON,"Richard M. Amedure, Jr",34
Albany,GUILDERLAND ED 11,State Senator,46,CON,"Richard M. Amedure, Jr",31
Albany,GUILDERLAND ED 12,State Senator,46,CON,"Richard M. Amedure, Jr",45
Albany,GUILDERLAND ED 13,State Senator,46,CON,"Richard M. Amedure, Jr",29
Albany,GUILDERLAND ED 14,State Senator,46,CON,"Richard M. Amedure, Jr",37
Albany,GUILDERLAND ED 15,State Senator,46,CON,"Richard M. Amedure, Jr",44
Albany,GUILDERLAND ED 16,State Senator,46,CON,"Richard M. Amedure, Jr",47
Albany,GUILDERLAND ED 17,State Senator,46,CON,"Richard M. Amedure, Jr",42
Albany,GUILDERLAND ED 18,State Senator,46,CON,"Richard M. Amedure, Jr",64
Albany,GUILDERLAND ED 19,State Senator,46,CON,"Richard M. Amedure, Jr",38
Albany,GUILDERLAND ED 20,State Senator,46,CON,"Richard M. Amedure, Jr",31
Albany,GUILDERLAND ED 21,State Senator,46,CON,"Richard M. Amedure, Jr",50
Albany,GUILDERLAND ED 22,State Senator,46,CON,"Richard M. Amedure, Jr",52
Albany,GUILDERLAND ED 23,State Senator,46,CON,"Richard M. Amedure, Jr",33
Albany,GUILDERLAND ED 24,State Senator,46,CON,"Richard M. Amedure, Jr",47
Albany,GUILDERLAND ED 25,State Senator,46,CON,"Richard M. Amedure, Jr",63
Albany,GUILDERLAND ED 26,State Senator,46,CON,"Richard M. Amedure, Jr",58
Albany,GUILDERLAND ED 27,State Senator,46,CON,"Richard M. Amedure, Jr",27
Albany,GUILDERLAND ED 28,State Senator,46,CON,"Richard M. Amedure, Jr",67
Albany,GUILDERLAND ED 29,State Senator,46,CON,"Richard M. Amedure, Jr",43
Albany,GUILDERLAND ED 30,State Senator,46,CON,"Richard M. Amedure, Jr",24
Albany,KNOX ED 1,State Senator,46,CON,"Richard M. Amedure, Jr",43
Albany,KNOX ED 2,State Senator,46,CON,"Richard M. Amedure, Jr",75
Albany,KNOX ED 3,State Senator,46,CON,"Richard M. Amedure, Jr",29
Albany,NEW SCOTLAND ED 1,State Senator,46,CON,"Richard M. Amedure, Jr",63
Albany,NEW SCOTLAND ED 2,State Senator,46,CON,"Richard M. Amedure, Jr",79
Albany,NEW SCOTLAND ED 3,State Senator,46,CON,"Richard M. Amedure, Jr",37
Albany,NEW SCOTLAND ED 4,State Senator,46,CON,"Richard M. Amedure, Jr",57
Albany,NEW SCOTLAND ED 5,State Senator,46,CON,"Richard M. Amedure, Jr",46
Albany,NEW SCOTLAND ED 6,State Senator,46,CON,"Richard M. Amedure, Jr",31
Albany,NEW SCOTLAND ED 7,State Senator,46,CON,"Richard M. Amedure, Jr",74
Albany,NEW SCOTLAND ED 8,State Senator,46,CON,"Richard M. Amedure, Jr",52
Albany,RENSSELAERVILLE ED 1,State Senator,46,CON,"Richard M. Amedure, Jr",42
Albany,RENSSELAERVILLE ED 2,State Senator,46,CON,"Richard M. Amedure, Jr",40
Albany,RENSSELAERVILLE ED 3,State Senator,46,CON,"Richard M. Amedure, Jr",40
Albany,WESTERLO ED 1,State Senator,46,CON,"Richard M. Amedure, Jr",74
Albany,WESTERLO ED 2,State Senator,46,CON,"Richard M. Amedure, Jr",47
Albany,WESTERLO ED 3,State Senator,46,CON,"Richard M. Amedure, Jr",69
Albany,ALBANY WARD 1 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",8
Albany,ALBANY WARD 1 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",24
Albany,ALBANY WARD 1 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",44
Albany,ALBANY WARD 1 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",28
Albany,ALBANY WARD 1 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",0
Albany,ALBANY WARD 1 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",22
Albany,ALBANY WARD 1 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",19
Albany,ALBANY WARD 1 ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",5
Albany,ALBANY WARD 1 ED 9,State Senator,46,REP,"Richard M. Amedure, Jr",22
Albany,ALBANY WARD 1 ED 10,State Senator,46,REP,"Richard M. Amedure, Jr",0
Albany,ALBANY WARD 2 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",16
Albany,ALBANY WARD 2 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",15
Albany,ALBANY WARD 2 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",4
Albany,ALBANY WARD 2 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",18
Albany,ALBANY WARD 2 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",9
Albany,ALBANY WARD 2 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",8
Albany,ALBANY WARD 2 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",1
Albany,ALBANY WARD 2 ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",1
Albany,ALBANY WARD 2 ED 9,State Senator,46,REP,"Richard M. Amedure, Jr",7
Albany,ALBANY WARD 2 ED 10,State Senator,46,REP,"Richard M. Amedure, Jr",0
Albany,ALBANY WARD 3 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",44
Albany,ALBANY WARD 3 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",4
Albany,ALBANY WARD 3 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",2
Albany,ALBANY WARD 3 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",15
Albany,ALBANY WARD 3 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",12
Albany,ALBANY WARD 3 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",5
Albany,ALBANY WARD 3 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",10
Albany,ALBANY WARD 3 ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",6
Albany,ALBANY WARD 3 ED 9,State Senator,46,REP,"Richard M. Amedure, Jr",14
Albany,ALBANY WARD 3 ED 10,State Senator,46,REP,"Richard M. Amedure, Jr",2
Albany,ALBANY WARD 4 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",7
Albany,ALBANY WARD 4 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",10
Albany,ALBANY WARD 4 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",28
Albany,ALBANY WARD 4 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",38
Albany,ALBANY WARD 4 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",101
Albany,ALBANY WARD 4 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",3
Albany,ALBANY WARD 5 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",2
Albany,ALBANY WARD 5 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",3
Albany,ALBANY WARD 5 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",5
Albany,ALBANY WARD 5 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",4
Albany,ALBANY WARD 5 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",10
Albany,ALBANY WARD 5 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",6
Albany,ALBANY WARD 5 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",16
Albany,ALBANY WARD 6 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",10
Albany,ALBANY WARD 6 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",13
Albany,ALBANY WARD 6 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",19
Albany,ALBANY WARD 6 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",33
Albany,ALBANY WARD 6 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",36
Albany,ALBANY WARD 6 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",21
Albany,ALBANY WARD 6 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",1
Albany,ALBANY WARD 6 ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",18
Albany,ALBANY WARD 7 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",41
Albany,ALBANY WARD 7 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",0
Albany,ALBANY WARD 7 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",35
Albany,ALBANY WARD 7 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",14
Albany,ALBANY WARD 7 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",22
Albany,ALBANY WARD 7 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",15
Albany,ALBANY WARD 7 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",20
Albany,ALBANY WARD 7 ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",15
Albany,ALBANY WARD 8 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",100
Albany,ALBANY WARD 8 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",102
Albany,ALBANY WARD 8 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",28
Albany,ALBANY WARD 8 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",84
Albany,ALBANY WARD 8 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",76
Albany,ALBANY WARD 8 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",105
Albany,ALBANY WARD 8 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",67
Albany,ALBANY WARD 8 ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",78
Albany,ALBANY WARD 8 ED 9,State Senator,46,REP,"Richard M. Amedure, Jr",24
Albany,ALBANY WARD 9 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",35
Albany,ALBANY WARD 9 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",16
Albany,ALBANY WARD 9 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",14
Albany,ALBANY WARD 9 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",27
Albany,ALBANY WARD 9 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",69
Albany,ALBANY WARD 9 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",51
Albany,ALBANY WARD 9 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",43
Albany,ALBANY WARD 9 ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",32
Albany,ALBANY WARD 9 ED 9,State Senator,46,REP,"Richard M. Amedure, Jr",5
Albany,ALBANY WARD 10 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",6
Albany,ALBANY WARD 10 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",14
Albany,ALBANY WARD 10 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",14
Albany,ALBANY WARD 10 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",10
Albany,ALBANY WARD 10 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",11
Albany,ALBANY WARD 10 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",9
Albany,ALBANY WARD 10 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",16
Albany,ALBANY WARD 10 ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",21
Albany,ALBANY WARD 10 ED 9,State Senator,46,REP,"Richard M. Amedure, Jr",8
Albany,ALBANY WARD 11 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",0
Albany,ALBANY WARD 11 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",9
Albany,ALBANY WARD 11 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",11
Albany,ALBANY WARD 11 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",28
Albany,ALBANY WARD 11 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",18
Albany,ALBANY WARD 11 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",30
Albany,ALBANY WARD 11 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",3
Albany,ALBANY WARD 11 ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",6
Albany,ALBANY WARD 11 ED 9,State Senator,46,REP,"Richard M. Amedure, Jr",0
Albany,ALBANY WARD 11 ED 10,State Senator,46,REP,"Richard M. Amedure, Jr",1
Albany,ALBANY WARD 12 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",98
Albany,ALBANY WARD 12 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",77
Albany,ALBANY WARD 12 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",34
Albany,ALBANY WARD 12 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",24
Albany,ALBANY WARD 12 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",64
Albany,ALBANY WARD 12 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",43
Albany,ALBANY WARD 12 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",0
Albany,ALBANY WARD 12 ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",67
Albany,ALBANY WARD 12 ED 9,State Senator,46,REP,"Richard M. Amedure, Jr",21
Albany,ALBANY WARD 13 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",22
Albany,ALBANY WARD 13 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",54
Albany,ALBANY WARD 13 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",30
Albany,ALBANY WARD 13 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",52
Albany,ALBANY WARD 13 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",43
Albany,ALBANY WARD 13 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",42
Albany,ALBANY WARD 13 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",1
Albany,ALBANY WARD 14 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",50
Albany,ALBANY WARD 14 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",136
Albany,ALBANY WARD 14 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",82
Albany,ALBANY WARD 14 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",70
Albany,ALBANY WARD 14 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",65
Albany,ALBANY WARD 14 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",64
Albany,ALBANY WARD 14 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",41
Albany,ALBANY WARD 14 ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",52
Albany,ALBANY WARD 14 ED 9,State Senator,46,REP,"Richard M. Amedure, Jr",3
Albany,ALBANY WARD 15 ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",4
Albany,ALBANY WARD 15 ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",3
Albany,ALBANY WARD 15 ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",35
Albany,ALBANY WARD 15 ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",52
Albany,ALBANY WARD 15 ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",79
Albany,ALBANY WARD 15 ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",28
Albany,ALBANY WARD 15 ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",95
Albany,BERNE ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",229
Albany,BERNE ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",348
Albany,BERNE ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",145
Albany,BETHLEHEM ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",206
Albany,BETHLEHEM ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",205
Albany,BETHLEHEM ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",126
Albany,BETHLEHEM ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",101
Albany,BETHLEHEM ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",234
Albany,BETHLEHEM ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",229
Albany,BETHLEHEM ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",116
Albany,BETHLEHEM ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",152
Albany,BETHLEHEM ED 9,State Senator,46,REP,"Richard M. Amedure, Jr",106
Albany,BETHLEHEM ED 10,State Senator,46,REP,"Richard M. Amedure, Jr",85
Albany,BETHLEHEM ED 11,State Senator,46,REP,"Richard M. Amedure, Jr",106
Albany,BETHLEHEM ED 12,State Senator,46,REP,"Richard M. Amedure, Jr",124
Albany,BETHLEHEM ED 13,State Senator,46,REP,"Richard M. Amedure, Jr",151
Albany,BETHLEHEM ED 14,State Senator,46,REP,"Richard M. Amedure, Jr",66
Albany,BETHLEHEM ED 15,State Senator,46,REP,"Richard M. Amedure, Jr",100
Albany,BETHLEHEM ED 16,State Senator,46,REP,"Richard M. Amedure, Jr",124
Albany,BETHLEHEM ED 17,State Senator,46,REP,"Richard M. Amedure, Jr",168
Albany,BETHLEHEM ED 18,State Senator,46,REP,"Richard M. Amedure, Jr",285
Albany,BETHLEHEM ED 19,State Senator,46,REP,"Richard M. Amedure, Jr",207
Albany,BETHLEHEM ED 20,State Senator,46,REP,"Richard M. Amedure, Jr",197
Albany,BETHLEHEM ED 21,State Senator,46,REP,"Richard M. Amedure, Jr",285
Albany,BETHLEHEM ED 22,State Senator,46,REP,"Richard M. Amedure, Jr",175
Albany,BETHLEHEM ED 23,State Senator,46,REP,"Richard M. Amedure, Jr",264
Albany,BETHLEHEM ED 24,State Senator,46,REP,"Richard M. Amedure, Jr",265
Albany,BETHLEHEM ED 25,State Senator,46,REP,"Richard M. Amedure, Jr",132
Albany,BETHLEHEM ED 26,State Senator,46,REP,"Richard M. Amedure, Jr",211
Albany,BETHLEHEM ED 27,State Senator,46,REP,"Richard M. Amedure, Jr",174
Albany,BETHLEHEM ED 28,State Senator,46,REP,"Richard M. Amedure, Jr",256
Albany,BETHLEHEM ED 29,State Senator,46,REP,"Richard M. Amedure, Jr",91
Albany,BETHLEHEM ED 30,State Senator,46,REP,"Richard M. Amedure, Jr",109
Albany,BETHLEHEM ED 31,State Senator,46,REP,"Richard M. Amedure, Jr",13
Albany,COEYMANS ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",109
Albany,COEYMANS ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",198
Albany,COEYMANS ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",308
Albany,COEYMANS ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",177
Albany,COEYMANS ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",225
Albany,COEYMANS ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",290
Albany,GUILDERLAND ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",0
Albany,GUILDERLAND ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",1
Albany,GUILDERLAND ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",88
Albany,GUILDERLAND ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",257
Albany,GUILDERLAND ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",117
Albany,GUILDERLAND ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",163
Albany,GUILDERLAND ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",252
Albany,GUILDERLAND ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",117
Albany,GUILDERLAND ED 9,State Senator,46,REP,"Richard M. Amedure, Jr",155
Albany,GUILDERLAND ED 10,State Senator,46,REP,"Richard M. Amedure, Jr",146
Albany,GUILDERLAND ED 11,State Senator,46,REP,"Richard M. Amedure, Jr",222
Albany,GUILDERLAND ED 12,State Senator,46,REP,"Richard M. Amedure, Jr",264
Albany,GUILDERLAND ED 13,State Senator,46,REP,"Richard M. Amedure, Jr",212
Albany,GUILDERLAND ED 14,State Senator,46,REP,"Richard M. Amedure, Jr",196
Albany,GUILDERLAND ED 15,State Senator,46,REP,"Richard M. Amedure, Jr",181
Albany,GUILDERLAND ED 16,State Senator,46,REP,"Richard M. Amedure, Jr",274
Albany,GUILDERLAND ED 17,State Senator,46,REP,"Richard M. Amedure, Jr",245
Albany,GUILDERLAND ED 18,State Senator,46,REP,"Richard M. Amedure, Jr",301
Albany,GUILDERLAND ED 19,State Senator,46,REP,"Richard M. Amedure, Jr",241
Albany,GUILDERLAND ED 20,State Senator,46,REP,"Richard M. Amedure, Jr",155
Albany,GUILDERLAND ED 21,State Senator,46,REP,"Richard M. Amedure, Jr",239
Albany,GUILDERLAND ED 22,State Senator,46,REP,"Richard M. Amedure, Jr",248
Albany,GUILDERLAND ED 23,State Senator,46,REP,"Richard M. Amedure, Jr",153
Albany,GUILDERLAND ED 24,State Senator,46,REP,"Richard M. Amedure, Jr",230
Albany,GUILDERLAND ED 25,State Senator,46,REP,"Richard M. Amedure, Jr",307
Albany,GUILDERLAND ED 26,State Senator,46,REP,"Richard M. Amedure, Jr",202
Albany,GUILDERLAND ED 27,State Senator,46,REP,"Richard M. Amedure, Jr",118
Albany,GUILDERLAND ED 28,State Senator,46,REP,"Richard M. Amedure, Jr",255
Albany,GUILDERLAND ED 29,State Senator,46,REP,"Richard M. Amedure, Jr",177
Albany,GUILDERLAND ED 30,State Senator,46,REP,"Richard M. Amedure, Jr",104
Albany,KNOX ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",232
Albany,KNOX ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",300
Albany,KNOX ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",175
Albany,NEW SCOTLAND ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",231
Albany,NEW SCOTLAND ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",331
Albany,NEW SCOTLAND ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",158
Albany,NEW SCOTLAND ED 4,State Senator,46,REP,"Richard M. Amedure, Jr",246
Albany,NEW SCOTLAND ED 5,State Senator,46,REP,"Richard M. Amedure, Jr",274
Albany,NEW SCOTLAND ED 6,State Senator,46,REP,"Richard M. Amedure, Jr",194
Albany,NEW SCOTLAND ED 7,State Senator,46,REP,"Richard M. Amedure, Jr",252
Albany,NEW SCOTLAND ED 8,State Senator,46,REP,"Richard M. Amedure, Jr",290
Albany,RENSSELAERVILLE ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",152
Albany,RENSSELAERVILLE ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",153
Albany,RENSSELAERVILLE ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",149
Albany,WESTERLO ED 1,State Senator,46,REP,"Richard M. Amedure, Jr",335
Albany,WESTERLO ED 2,State Senator,46,REP,"Richard M. Amedure, Jr",289
Albany,WESTERLO ED 3,State Senator,46,REP,"Richard M. Amedure, Jr",279
Albany,ALBANY WARD 1 ED 1,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 1 ED 2,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 1 ED 3,State Senator,46,,WRITE-IN,1
Albany,ALBANY WARD 1 ED 4,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 1 ED 5,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 1 ED 6,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 1 ED 7,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 1 ED 8,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 1 ED 9,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 1 ED 10,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 2 ED 1,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 2 ED 2,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 2 ED 3,State Senator,46,,WRITE-IN,1
Albany,ALBANY WARD 2 ED 4,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 2 ED 5,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 2 ED 6,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 2 ED 7,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 2 ED 8,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 2 ED 9,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 2 ED 10,State Senator,46,,WRITE-IN,0
Albany,ALBANY WARD 3 ED 1,State Senator,46,,WRITE-IN,0
